year_id,location_name,rei_id,food,age_group_name,sex,parameter,mean,upper,lower,unit,direction,lower_optimal,optimal,upper_optimal,unit_optimal,Relative_Percent,range_percent,percent_over_under,opt_achieved
2017,Sao Tome and Principe,147,calcium,All available ages,Female,continuous,0.269406691150705,0.285043194978916,0.254506616527743,g/day,low,1,1.25,1.5,g,21.552535292056398,26.9406691150705,-73.05933088492951,No
2017,Senegal,147,calcium,All available ages,Male,continuous,0.272928296995693,0.282067155853316,0.263524273194046,g/day,low,1,1.25,1.5,g,21.83426375965544,27.2928296995693,-72.7071703004307,No
2017,Senegal,147,calcium,All available ages,Female,continuous,0.243009442948294,0.252161039756168,0.234224288248269,g/day,low,1,1.25,1.5,g,19.44075543586352,24.3009442948294,-75.69905570517061,No
2017,Sierra Leone,147,calcium,All available ages,Male,continuous,0.17885220305054,0.184440288445671,0.173767370196962,g/day,low,1,1.25,1.5,g,14.3081762440432,17.885220305054002,-82.11477969494601,No
2017,Sierra Leone,147,calcium,All available ages,Female,continuous,0.159383027361257,0.16451859974379,0.154312972425362,g/day,low,1,1.25,1.5,g,12.75064218890056,15.938302736125701,-84.06169726387431,No
2017,Togo,147,calcium,All available ages,Male,continuous,0.200728915876961,0.207203754220955,0.194415254320334,g/day,low,1,1.25,1.5,g,16.058313270156884,20.072891587696102,-79.92710841230391,No
2017,Togo,147,calcium,All available ages,Female,continuous,0.178448904941885,0.18447381219863,0.172504281974161,g/day,low,1,1.25,1.5,g,14.275912395350801,17.8448904941885,-82.1551095058115,No
2017,American Samoa,147,calcium,All available ages,Male,continuous,0.411259233408198,0.426155256329888,0.396008767048865,g/day,low,1,1.25,1.5,g,32.90073867265584,41.125923340819796,-58.874076659180204,No
2017,American Samoa,147,calcium,All available ages,Female,continuous,0.367427333229106,0.381157722184868,0.354551422286239,g/day,low,1,1.25,1.5,g,29.39418665832848,36.742733322910595,-63.2572666770894,No
2017,Bermuda,147,calcium,All available ages,Male,continuous,0.748341558020859,0.787342154717735,0.712348740266793,g/day,low,1,1.25,1.5,g,59.867324641668716,74.8341558020859,-25.1658441979141,No
2017,Bermuda,147,calcium,All available ages,Female,continuous,0.664930625769951,0.698708003844766,0.632259922749015,g/day,low,1,1.25,1.5,g,53.19445006159608,66.4930625769951,-33.5069374230049,No
2017,Greenland,147,calcium,All available ages,Male,continuous,0.890897902937528,0.936374756854174,0.844627833295097,g/day,low,1,1.25,1.5,g,71.27183223500224,89.0897902937528,-10.910209706247198,No
2017,Greenland,147,calcium,All available ages,Female,continuous,0.790599732039892,0.833161568944938,0.752056919612378,g/day,low,1,1.25,1.5,g,63.24797856319135,79.0599732039892,-20.9400267960108,No
2017,Guam,147,calcium,All available ages,Male,continuous,0.533787740390236,0.553420405597363,0.513601595739797,g/day,low,1,1.25,1.5,g,42.70301923121888,53.378774039023604,-46.621225960976396,No
2017,Guam,147,calcium,All available ages,Female,continuous,0.475995513431051,0.492090470654844,0.459710206923687,g/day,low,1,1.25,1.5,g,38.07964107448408,47.5995513431051,-52.4004486568949,No
2017,Northern Mariana Islands,147,calcium,All available ages,Male,continuous,0.413148667287579,0.430181890198207,0.397402450391358,g/day,low,1,1.25,1.5,g,33.05189338300632,41.3148667287579,-58.685133271242094,No
2017,Northern Mariana Islands,147,calcium,All available ages,Female,continuous,0.368930731934194,0.384772843888096,0.354368277266976,g/day,low,1,1.25,1.5,g,29.514458554735523,36.893073193419404,-63.106926806580596,No
2017,Puerto Rico,147,calcium,All available ages,Male,continuous,0.629564137624619,0.649847683659365,0.607031913054908,g/day,low,1,1.25,1.5,g,50.365131009969524,62.95641376246191,-37.043586237538094,No
2017,Puerto Rico,147,calcium,All available ages,Female,continuous,0.56226812785959,0.580482084924748,0.543958553234559,g/day,low,1,1.25,1.5,g,44.9814502287672,56.226812785959,-43.773187214041,No
2017,"Virgin Islands, U.S.",147,calcium,All available ages,Male,continuous,0.650913178726881,0.673238116136287,0.628147842281837,g/day,low,1,1.25,1.5,g,52.07305429815048,65.09131787268811,-34.9086821273119,No
2017,"Virgin Islands, U.S.",147,calcium,All available ages,Female,continuous,0.57979833730387,0.600278327683433,0.558675969339627,g/day,low,1,1.25,1.5,g,46.3838669843096,57.979833730387,-42.020166269613,No
2017,South Sudan,147,calcium,All available ages,Male,continuous,0.304627189932949,0.316935702553318,0.293398744619042,g/day,low,1,1.25,1.5,g,24.37017519463592,30.462718993294903,-69.5372810067051,No
2017,South Sudan,147,calcium,All available ages,Female,continuous,0.271486803337271,0.283269710008617,0.259822928269249,g/day,low,1,1.25,1.5,g,21.71894426698168,27.1486803337271,-72.8513196662729,No
2017,Sudan,147,calcium,All available ages,Male,continuous,0.323443558621206,0.343411965215478,0.304709865897817,g/day,low,1,1.25,1.5,g,25.87548468969648,32.3443558621206,-67.6556441378794,No
2017,Sudan,147,calcium,All available ages,Female,continuous,0.288205161157135,0.304682144269597,0.271962288801478,g/day,low,1,1.25,1.5,g,23.0564128925708,28.820516115713502,-71.1794838842865,No
2017,Global,119,fiber,All available ages,Male,continuous,12.1049327017548,12.3312356926847,11.8659627453192,g/day,low,19,24,28,g,50.437219590645,63.710172114498945,-36.289827885501055,No
2017,Global,119,fiber,All available ages,Female,continuous,10.3391229836007,10.5654980516882,10.1397958114258,g/day,low,19,24,28,g,43.07967909833625,54.41643675579315,-45.58356324420685,No
2017,China,119,fiber,All available ages,Male,continuous,9.70258296276576,10.6136106707571,8.86025657873031,g/day,low,19,24,28,g,40.427429011524005,51.06622611981979,-48.93377388018021,No
2017,China,119,fiber,All available ages,Female,continuous,8.20089213854307,9.05045274317984,7.47220188685663,g/day,low,19,24,28,g,34.17038391059612,43.16259020285826,-56.83740979714174,No
2017,North Korea,119,fiber,All available ages,Male,continuous,10.9843136717219,11.4901294817384,10.4662860111875,g/day,low,19,24,28,g,45.76797363217458,57.812177219588946,-42.187822780411054,No
2017,North Korea,119,fiber,All available ages,Female,continuous,9.37435604519507,9.81423707102232,8.96867789491299,g/day,low,19,24,28,g,39.05981685497946,49.33871602734247,-50.661283972657536,No
2017,Taiwan (Province of China),119,fiber,All available ages,Male,continuous,10.7319776923844,11.267135554901,10.2491817467481,g/day,low,19,24,28,g,44.71657371826833,56.48409311781263,-43.51590688218737,No
